Date collected,Location,Provider,Reports,Source,Status,Time collected
Thu 18 Jul 2019,"Allen, TX",Suddenlink,103,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Mesquite, TX",Suddenlink,92,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Washington, D.C., DC",Suddenlink,89,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Austin, TX",Suddenlink,86,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Oklahoma City, OK",Suddenlink,68,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Fort Worth, TX",Suddenlink,68,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Garland, TX",Suddenlink,67,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Memphis, TN",Suddenlink,64,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Chicago, IL",Suddenlink,63,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Kansas City, MO",Suddenlink,56,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Greenbelt, MD",Suddenlink,56,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Amarillo, TX",Suddenlink,50,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Charleston, WV",Suddenlink,48,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Flagstaff, AZ",Suddenlink,45,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Los Angeles, CA",Suddenlink,40,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Charlotte, NC",Suddenlink,36,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Arlington, TX",Suddenlink,35,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Irving, TX",Suddenlink,34,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Greensburg, PA",Suddenlink,33,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Phoenix, AZ",Suddenlink,32,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Sacramento, CA",Suddenlink,32,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"San Antonio, TX",Suddenlink,32,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"St. Louis, MO",Suddenlink,29,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"College Station, TX",Suddenlink,27,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Paris, TX",Suddenlink,26,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Silver Spring, MD",Suddenlink,25,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Tyler, TX",Suddenlink,23,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Philadelphia, PA",Suddenlink,23,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Dallas, TX",Frontier,280,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Tampa, FL",Frontier,211,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Los Angeles, CA",Frontier,185,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Chicago, IL",Frontier,111,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Seattle, WA",Frontier,103,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Portland, OR",Frontier,103,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Orlando, FL",Frontier,72,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Atlanta, GA",Frontier,44,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Whittier, CA",Frontier,38,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Indianapolis, IN",Frontier,36,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Irving, TX",Frontier,33,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Mesquite, TX",Frontier,32,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Washington, D.C., DC",Frontier,31,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Riverview, FL",Frontier,30,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Fort Worth, TX",Frontier,30,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Arlington, TX",Frontier,29,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Sarasota, FL",Frontier,28,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"New York City, NY",Frontier,27,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Fort Wayne, IN",Frontier,27,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Miami, FL",Frontier,26,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Brooklyn, NY",Frontier,25,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Detroit, MI",Frontier,24,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Norwalk, CA",Frontier,24,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Riverside, CA",Frontier,24,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Fort Lauderdale, FL",Frontier,24,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Garland, TX",Frontier,23,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Allen, TX",Frontier,23,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Philadelphia, PA",Frontier,22,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Irvine, CA",Frontier,20,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Santa Ana, CA",Frontier,20,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Houston, TX",MetroPCS,20,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Miami, FL",MetroPCS,20,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Dallas, TX",MetroPCS,19,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Grand Junction, CO",MetroPCS,18,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Chicago, IL",MetroPCS,18,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Los Angeles, CA",MetroPCS,18,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Brooklyn, NY",MetroPCS,18,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Detroit, MI",MetroPCS,17,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"San Antonio, TX",MetroPCS,17,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Irving, TX",MetroPCS,13,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Austin, TX",MetroPCS,12,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Orlando, FL",MetroPCS,11,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Atlanta, GA",MetroPCS,11,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Washington, D.C., DC",MetroPCS,9,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Philadelphia, PA",MetroPCS,9,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Sacramento, CA",MetroPCS,9,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Indianapolis, IN",MetroPCS,8,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Jacksonville, FL",MetroPCS,8,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Tampa, FL",MetroPCS,8,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Charlotte, NC",MetroPCS,7,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Oklahoma City, OK",MetroPCS,7,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Marathon, FL",MetroPCS,7,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Fort Worth, TX",MetroPCS,6,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Kansas City, MO",MetroPCS,5,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Las Vegas, NV",MetroPCS,5,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Augusta, GA",MetroPCS,5,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Memphis, TN",MetroPCS,5,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Portland, OR",MetroPCS,5,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"New York City, NY",MetroPCS,5,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Federal Way, WA",MetroPCS,5,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Dallas, TX",Dish-Network,9,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Houston, TX",Dish-Network,9,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Los Angeles, CA",Dish-Network,9,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Chicago, IL",Dish-Network,8,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Phoenix, AZ",Dish-Network,5,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Denver, CO",Dish-Network,5,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Gresham, OR",Dish-Network,4,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Fort Worth, TX",Dish-Network,4,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Colville, WA",Dish-Network,4,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Albuquerque, NM",Dish-Network,4,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Las Vegas, NV",Dish-Network,4,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Montrose, CO",Dish-Network,3,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Colorado Springs, CO",Dish-Network,3,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Kansas City, MO",Dish-Network,3,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Eugene, OR",Dish-Network,3,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Salt Lake City, UT",Dish-Network,3,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Mesa, AZ",Dish-Network,3,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Seattle, WA",Dish-Network,3,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Des Moines, IA",Dish-Network,3,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Spokane, WA",Dish-Network,3,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Charlotte, NC",Dish-Network,3,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Austin, TX",Dish-Network,3,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Columbus, OH",Dish-Network,3,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Danville, CA",Dish-Network,3,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Tacoma, WA",Dish-Network,3,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Meridian, ID",Dish-Network,3,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Arlington, TX",Dish-Network,2,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Grand Junction, CO",Dish-Network,2,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Nashville, TN",Dish-Network,2,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Red Oak, TX",Dish-Network,2,Is the service down,  Problems detected ,14:07:36
Thu 18 Jul 2019,"Dallas, TX",Dish-Network,9,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Houston, TX",Dish-Network,9,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Los Angeles, CA",Dish-Network,9,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Chicago, IL",Dish-Network,8,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Phoenix, AZ",Dish-Network,5,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Denver, CO",Dish-Network,5,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Gresham, OR",Dish-Network,4,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Fort Worth, TX",Dish-Network,4,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Colville, WA",Dish-Network,4,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Albuquerque, NM",Dish-Network,4,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Las Vegas, NV",Dish-Network,4,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Montrose, CO",Dish-Network,3,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Colorado Springs, CO",Dish-Network,3,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Kansas City, MO",Dish-Network,3,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Eugene, OR",Dish-Network,3,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Salt Lake City, UT",Dish-Network,3,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Mesa, AZ",Dish-Network,3,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Seattle, WA",Dish-Network,3,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Des Moines, IA",Dish-Network,3,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Spokane, WA",Dish-Network,3,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Charlotte, NC",Dish-Network,3,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Austin, TX",Dish-Network,3,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Columbus, OH",Dish-Network,3,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Danville, CA",Dish-Network,3,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Tacoma, WA",Dish-Network,3,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Meridian, ID",Dish-Network,3,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Arlington, TX",Dish-Network,2,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Grand Junction, CO",Dish-Network,2,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Nashville, TN",Dish-Network,2,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Red Oak, TX",Dish-Network,2,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Houston, TX",Google-Fiber,13,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Atlanta, GA",Google-Fiber,10,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Chicago, IL",Google-Fiber,10,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Kansas City, MO",Google-Fiber,10,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Kansas City, KS",Google-Fiber,8,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Olathe, KS",Google-Fiber,7,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Austin, TX",Google-Fiber,5,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"St. Louis, MO",Google-Fiber,4,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Overland Park, KS",Google-Fiber,4,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Lee's Summit, MO",Google-Fiber,4,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Charlotte, NC",Google-Fiber,3,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Lenexa, KS",Google-Fiber,3,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"San Antonio, TX",Google-Fiber,3,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Independence, MO",Google-Fiber,3,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Raleigh, NC",Google-Fiber,2,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Morrisville, NC",Google-Fiber,2,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Salt Lake City, UT",Google-Fiber,2,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Irvine, CA",Google-Fiber,1,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Shawnee, KS",Google-Fiber,1,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Indianapolis, IN",Google-Fiber,1,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Cleveland, OH",Google-Fiber,1,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Knoxville, TN",Google-Fiber,1,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Lockport, NY",Google-Fiber,1,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Durham, NC",Google-Fiber,1,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Dallas, TX",Google-Fiber,1,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Blue Springs, MO",Google-Fiber,1,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Marietta, GA",Google-Fiber,1,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Prairie Village, KS",Google-Fiber,1,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Grandview, MO",Google-Fiber,1,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Greensboro, NC",Google-Fiber,1,Is the service down,  No problems detected ,14:16:39
Thu 18 Jul 2019,"Atlanta, GA",windstream,146,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Houston, TX",windstream,50,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Charlotte, NC",windstream,38,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Dallas, TX",windstream,30,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Lincoln, NE",windstream,23,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Cleveland, OH",windstream,21,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Omaha, NE",windstream,18,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Louisville, KY",windstream,18,Is the service down,  Problems detected ,14:06:47
