Date reported,Ping Time(ms.),Provider,Source,Time collected,Time reported(PT)
10.Jul.2019,81.22,Frontier,Is it down right now?,Thu 11 Jul 2019 14:46:18,23:29
11.Jul.2019,83.7,Frontier,Is it down right now?,Thu 11 Jul 2019 14:46:18,06:50
11.Jul.2019,80.23,Frontier,Is it down right now?,Thu 11 Jul 2019 14:46:18,14:18
10.Jul.2019,80.31,Frontier,Is it down right now?,Thu 11 Jul 2019 14:46:18,14:02
10.Jul.2019,77.96,Frontier,Is it down right now?,Thu 11 Jul 2019 14:46:18,20:04
11.Jul.2019,83.29,Frontier,Is it down right now?,Thu 11 Jul 2019 14:46:18,01:53
11.Jul.2019,78.47,Frontier,Is it down right now?,Thu 11 Jul 2019 14:46:18,09:35
11.Jul.2019,78.59,Frontier,Is it down right now?,Thu 11 Jul 2019 14:46:18,16:37
10.Jul.2019,5.19,Sprint,Is it down right now?,Thu 11 Jul 2019 14:42:08,14:05
10.Jul.2019,5.44,Sprint,Is it down right now?,Thu 11 Jul 2019 14:42:08,19:31
11.Jul.2019,5.06,Sprint,Is it down right now?,Thu 11 Jul 2019 14:42:08,00:47
11.Jul.2019,6.37,Sprint,Is it down right now?,Thu 11 Jul 2019 14:42:08,07:50
11.Jul.2019,5.14,Sprint,Is it down right now?,Thu 11 Jul 2019 14:42:08,13:32
10.Jul.2019,4.88,Sprint,Is it down right now?,Thu 11 Jul 2019 14:42:08,17:09
10.Jul.2019,5.05,Sprint,Is it down right now?,Thu 11 Jul 2019 14:42:08,21:46
11.Jul.2019,5.14,Sprint,Is it down right now?,Thu 11 Jul 2019 14:42:08,03:49
11.Jul.2019,5.0,Sprint,Is it down right now?,Thu 11 Jul 2019 14:42:08,10:42
11.Jul.2019,5.79,Sprint,Is it down right now?,Thu 11 Jul 2019 14:42:08,17:35
17.Jul.2019,4.88,Comcast,Is it down right now?,Thu 18 Jul 2019 13:32:05,17:36
17.Jul.2019,4.92,Comcast,Is it down right now?,Thu 18 Jul 2019 13:32:05,21:55
18.Jul.2019,5.1,Comcast,Is it down right now?,Thu 18 Jul 2019 13:32:05,03:30
18.Jul.2019,4.99,Comcast,Is it down right now?,Thu 18 Jul 2019 13:32:05,07:54
18.Jul.2019,5.32,Comcast,Is it down right now?,Thu 18 Jul 2019 13:32:05,13:13
17.Jul.2019,6.67,Comcast,Is it down right now?,Thu 18 Jul 2019 13:32:05,19:49
18.Jul.2019,5.0,Comcast,Is it down right now?,Thu 18 Jul 2019 13:32:05,01:03
18.Jul.2019,7.17,Comcast,Is it down right now?,Thu 18 Jul 2019 13:32:05,05:38
18.Jul.2019,5.5,Comcast,Is it down right now?,Thu 18 Jul 2019 13:32:05,10:45
18.Jul.2019,6.41,Comcast,Is it down right now?,Thu 18 Jul 2019 13:32:05,15:52
17.Jul.2019,4.98,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:27:08,17:11
17.Jul.2019,5.83,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:27:08,21:59
18.Jul.2019,5.14,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:27:08,02:23
18.Jul.2019,5.39,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:27:08,08:08
18.Jul.2019,5.95,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:27:08,14:20
17.Jul.2019,6.25,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:27:08,19:43
18.Jul.2019,4.89,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:27:08,00:16
18.Jul.2019,5.72,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:27:08,05:01
18.Jul.2019,5.27,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:27:08,11:57
18.Jul.2019,4.98,Xfinity,Is it down right now?,Thu 18 Jul 2019 13:27:08,16:32
17.Jul.2019,83.81,Frontier,Is it down right now?,Thu 18 Jul 2019 13:47:59,16:38
17.Jul.2019,100.12,Frontier,Is it down right now?,Thu 18 Jul 2019 13:47:59,20:44
18.Jul.2019,81.22,Frontier,Is it down right now?,Thu 18 Jul 2019 13:47:59,01:38
18.Jul.2019,82.19,Frontier,Is it down right now?,Thu 18 Jul 2019 13:47:59,06:32
18.Jul.2019,77.76,Frontier,Is it down right now?,Thu 18 Jul 2019 13:47:59,12:50
17.Jul.2019,86.12,Frontier,Is it down right now?,Thu 18 Jul 2019 13:47:59,18:41
17.Jul.2019,84.67,Frontier,Is it down right now?,Thu 18 Jul 2019 13:47:59,22:48
18.Jul.2019,81.37,Frontier,Is it down right now?,Thu 18 Jul 2019 13:47:59,03:49
18.Jul.2019,82.12,Frontier,Is it down right now?,Thu 18 Jul 2019 13:47:59,09:05
18.Jul.2019,79.72,Frontier,Is it down right now?,Thu 18 Jul 2019 13:47:59,16:55
02.Jul.2019,105.38,windstream,Is it down right now?,Thu 11 Jul 2019 14:42:08,14:11
03.Jul.2019,104.6,windstream,Is it down right now?,Thu 11 Jul 2019 14:42:08,21:52
04.Jul.2019,66.76,windstream,Is it down right now?,Thu 11 Jul 2019 14:42:08,13:42
07.Jul.2019,104.95,windstream,Is it down right now?,Thu 11 Jul 2019 14:42:08,05:54
09.Jul.2019,98.06,windstream,Is it down right now?,Thu 11 Jul 2019 14:42:08,16:45
02.Jul.2019,67.14,windstream,Is it down right now?,Thu 11 Jul 2019 14:42:08,18:48
04.Jul.2019,100.61,windstream,Is it down right now?,Thu 11 Jul 2019 14:42:08,11:42
04.Jul.2019,102.51,windstream,Is it down right now?,Thu 11 Jul 2019 14:42:08,20:42
08.Jul.2019,101.9,windstream,Is it down right now?,Thu 11 Jul 2019 14:42:08,17:21
10.Jul.2019,107.39,windstream,Is it down right now?,Thu 11 Jul 2019 14:42:08,05:51
17.Jul.2019,5.56,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:44,08:41
17.Jul.2019,5.1,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:44,15:44
18.Jul.2019,6.42,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:44,00:11
18.Jul.2019,5.06,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:44,04:39
18.Jul.2019,5.24,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:44,13:47
17.Jul.2019,5.25,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:44,11:30
17.Jul.2019,7.57,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:44,21:57
18.Jul.2019,6.1,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:44,02:27
18.Jul.2019,5.42,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:44,11:40
18.Jul.2019,6.28,DirecTV,Is it down right now?,Thu 18 Jul 2019 13:43:44,16:51
17.Jul.2019,34.52,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:09:16,01:03
17.Jul.2019,31.06,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:09:16,15:06
17.Jul.2019,31.7,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:09:16,19:51
18.Jul.2019,36.25,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:09:16,00:05
18.Jul.2019,36.85,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:09:16,13:48
17.Jul.2019,35.1,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:09:16,06:04
17.Jul.2019,30.22,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:09:16,17:40
17.Jul.2019,32.46,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:09:16,21:53
18.Jul.2019,32.27,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:09:16,03:40
18.Jul.2019,34.73,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:09:16,15:55
12.Jul.2019,235.36,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:44,14:58
14.Jul.2019,233.04,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:44,23:06
16.Jul.2019,228.65,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:44,01:49
16.Jul.2019,230.38,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:44,07:55
18.Jul.2019,232.24,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:44,14:17
13.Jul.2019,228.8,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:44,18:45
15.Jul.2019,235.61,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:44,19:35
16.Jul.2019,230.17,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:44,04:04
16.Jul.2019,235.48,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:44,21:05
18.Jul.2019,231.5,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:43:44,16:33
17.Jul.2019,5.66,Sprint,Is it down right now?,Thu 18 Jul 2019 13:27:08,16:20
17.Jul.2019,5.36,Sprint,Is it down right now?,Thu 18 Jul 2019 13:27:08,22:19
18.Jul.2019,4.97,Sprint,Is it down right now?,Thu 18 Jul 2019 13:27:08,03:02
18.Jul.2019,4.9,Sprint,Is it down right now?,Thu 18 Jul 2019 13:27:08,07:08
18.Jul.2019,5.33,Sprint,Is it down right now?,Thu 18 Jul 2019 13:27:08,13:00
17.Jul.2019,5.18,Sprint,Is it down right now?,Thu 18 Jul 2019 13:27:08,19:25
18.Jul.2019,4.95,Sprint,Is it down right now?,Thu 18 Jul 2019 13:27:08,00:53
18.Jul.2019,6.47,Sprint,Is it down right now?,Thu 18 Jul 2019 13:27:08,05:08
18.Jul.2019,5.43,Sprint,Is it down right now?,Thu 18 Jul 2019 13:27:08,10:13
18.Jul.2019,5.43,Sprint,Is it down right now?,Thu 18 Jul 2019 13:27:08,15:29
17.Jul.2019,5.66,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:44,16:20
17.Jul.2019,5.36,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:44,22:19
18.Jul.2019,4.97,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:44,03:02
18.Jul.2019,4.9,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:44,07:08
18.Jul.2019,5.33,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:44,13:00
17.Jul.2019,5.18,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:44,19:25
18.Jul.2019,4.95,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:44,00:53
18.Jul.2019,6.47,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:44,05:08
18.Jul.2019,5.43,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:44,10:13
18.Jul.2019,5.43,Sprint,Is it down right now?,Thu 18 Jul 2019 13:43:44,15:29
17.Jul.2019,11.61,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:26:34,15:16
17.Jul.2019,7.39,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:26:34,19:35
18.Jul.2019,6.99,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:26:34,00:22
18.Jul.2019,6.96,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:26:34,05:52
18.Jul.2019,8.89,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:26:34,12:39
17.Jul.2019,7.45,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:26:34,17:19
17.Jul.2019,16.38,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:26:34,21:47
18.Jul.2019,7.09,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:26:34,02:52
18.Jul.2019,6.94,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:26:34,09:21
18.Jul.2019,12.64,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:26:34,14:50
12.Jul.2019,235.36,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:31:32,14:58
14.Jul.2019,233.04,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:31:32,23:06
16.Jul.2019,228.65,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:31:32,01:49
16.Jul.2019,230.38,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:31:32,07:55
18.Jul.2019,232.24,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:31:32,14:17
13.Jul.2019,228.8,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:31:32,18:45
15.Jul.2019,235.61,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:31:32,19:35
16.Jul.2019,230.17,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:31:32,04:04
16.Jul.2019,235.48,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:31:32,21:05
18.Jul.2019,231.5,MegaPath,Is it down right now?,Thu 18 Jul 2019 13:31:32,16:33
04.Jul.2019,102.51,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:44,20:42
08.Jul.2019,101.9,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:44,17:21
10.Jul.2019,107.39,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:44,05:51
12.Jul.2019,98.55,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:44,19:08
15.Jul.2019,104.35,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:44,03:43
07.Jul.2019,104.95,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:44,05:54
09.Jul.2019,98.06,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:44,16:45
12.Jul.2019,98.59,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:44,10:52
14.Jul.2019,98.48,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:44,06:33
18.Jul.2019,107.42,windstream,Is it down right now?,Thu 18 Jul 2019 13:43:44,01:38
17.Jul.2019,83.81,Frontier,Is it down right now?,Thu 18 Jul 2019 13:50:37,16:38
17.Jul.2019,100.12,Frontier,Is it down right now?,Thu 18 Jul 2019 13:50:37,20:44
18.Jul.2019,81.22,Frontier,Is it down right now?,Thu 18 Jul 2019 13:50:37,01:38
18.Jul.2019,82.19,Frontier,Is it down right now?,Thu 18 Jul 2019 13:50:37,06:32
18.Jul.2019,77.76,Frontier,Is it down right now?,Thu 18 Jul 2019 13:50:37,12:50
17.Jul.2019,86.12,Frontier,Is it down right now?,Thu 18 Jul 2019 13:50:37,18:41
17.Jul.2019,84.67,Frontier,Is it down right now?,Thu 18 Jul 2019 13:50:37,22:48
18.Jul.2019,81.37,Frontier,Is it down right now?,Thu 18 Jul 2019 13:50:37,03:49
18.Jul.2019,82.12,Frontier,Is it down right now?,Thu 18 Jul 2019 13:50:37,09:05
18.Jul.2019,79.72,Frontier,Is it down right now?,Thu 18 Jul 2019 13:50:37,16:55
01.Jul.2019,259.69,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:42:08,16:24
02.Jul.2019,260.09,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:42:08,21:18
08.Jul.2019,260.38,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:42:08,00:01
09.Jul.2019,259.78,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:42:08,21:14
10.Jul.2019,260.06,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:42:08,06:05
02.Jul.2019,259.8,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:42:08,06:11
06.Jul.2019,259.91,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:42:08,02:12
08.Jul.2019,262.67,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:42:08,20:15
10.Jul.2019,260.52,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:42:08,00:57
11.Jul.2019,260.63,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:42:08,08:16
10.Jul.2019,4.72,att,Is it down right now?,Thu 11 Jul 2019 14:35:39,22:16
11.Jul.2019,4.74,att,Is it down right now?,Thu 11 Jul 2019 14:35:39,02:23
11.Jul.2019,7.89,att,Is it down right now?,Thu 11 Jul 2019 14:35:39,06:37
11.Jul.2019,5.22,att,Is it down right now?,Thu 11 Jul 2019 14:35:39,10:40
11.Jul.2019,4.81,att,Is it down right now?,Thu 11 Jul 2019 14:35:39,15:06
11.Jul.2019,5.51,att,Is it down right now?,Thu 11 Jul 2019 14:35:39,00:16
11.Jul.2019,4.82,att,Is it down right now?,Thu 11 Jul 2019 14:35:39,04:24
11.Jul.2019,4.74,att,Is it down right now?,Thu 11 Jul 2019 14:35:39,08:38
11.Jul.2019,4.83,att,Is it down right now?,Thu 11 Jul 2019 14:35:39,12:54
11.Jul.2019,4.91,att,Is it down right now?,Thu 11 Jul 2019 14:35:39,17:12
17.Jul.2019,34.52,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:06:42,01:03
17.Jul.2019,31.06,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:06:42,15:06
17.Jul.2019,31.7,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:06:42,19:51
18.Jul.2019,36.25,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:06:42,00:05
18.Jul.2019,36.85,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:06:42,13:48
17.Jul.2019,35.1,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:06:42,06:04
17.Jul.2019,30.22,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:06:42,17:40
17.Jul.2019,32.46,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:06:42,21:53
18.Jul.2019,32.27,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:06:42,03:40
18.Jul.2019,34.73,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:06:42,15:55
17.Jul.2019,11.61,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:27:08,15:16
17.Jul.2019,7.39,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:27:08,19:35
18.Jul.2019,6.99,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:27:08,00:22
18.Jul.2019,6.96,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:27:08,05:52
18.Jul.2019,8.89,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:27:08,12:39
17.Jul.2019,7.45,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:27:08,17:19
17.Jul.2019,16.38,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:27:08,21:47
18.Jul.2019,7.09,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:27:08,02:52
18.Jul.2019,6.94,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:27:08,09:21
18.Jul.2019,12.64,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:27:08,14:50
17.Jul.2019,5.13,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:27:08,06:52
17.Jul.2019,5.3,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:27:08,20:14
18.Jul.2019,5.11,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:27:08,02:21
18.Jul.2019,5.41,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:27:08,06:47
18.Jul.2019,7.89,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:27:08,14:04
17.Jul.2019,4.97,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:27:08,13:27
17.Jul.2019,5.15,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:27:08,22:50
18.Jul.2019,5.05,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:27:08,04:36
18.Jul.2019,7.4,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:27:08,11:35
18.Jul.2019,12.94,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:27:08,16:18
17.Jul.2019,125.4,Cox,Is it down right now?,Thu 18 Jul 2019 13:23:11,19:46
18.Jul.2019,1511.13,Cox,Is it down right now?,Thu 18 Jul 2019 13:23:11,00:05
18.Jul.2019,125.4,Cox,Is it down right now?,Thu 18 Jul 2019 13:23:11,04:26
18.Jul.2019,1510.91,Cox,Is it down right now?,Thu 18 Jul 2019 13:23:11,08:32
18.Jul.2019,125.56,Cox,Is it down right now?,Thu 18 Jul 2019 13:23:11,13:12
17.Jul.2019,125.74,Cox,Is it down right now?,Thu 18 Jul 2019 13:23:11,21:47
18.Jul.2019,125.54,Cox,Is it down right now?,Thu 18 Jul 2019 13:23:11,02:13
18.Jul.2019,510.01,Cox,Is it down right now?,Thu 18 Jul 2019 13:23:11,06:31
18.Jul.2019,1510.82,Cox,Is it down right now?,Thu 18 Jul 2019 13:23:11,11:01
18.Jul.2019,1511.25,Cox,Is it down right now?,Thu 18 Jul 2019 13:23:11,15:15
17.Jul.2019,83.81,Frontier,Is it down right now?,Thu 18 Jul 2019 13:32:05,16:38
17.Jul.2019,100.12,Frontier,Is it down right now?,Thu 18 Jul 2019 13:32:05,20:44
18.Jul.2019,81.22,Frontier,Is it down right now?,Thu 18 Jul 2019 13:32:05,01:38
18.Jul.2019,82.19,Frontier,Is it down right now?,Thu 18 Jul 2019 13:32:05,06:32
18.Jul.2019,77.76,Frontier,Is it down right now?,Thu 18 Jul 2019 13:32:05,12:50
17.Jul.2019,86.12,Frontier,Is it down right now?,Thu 18 Jul 2019 13:32:05,18:41
17.Jul.2019,84.67,Frontier,Is it down right now?,Thu 18 Jul 2019 13:32:05,22:48
18.Jul.2019,81.37,Frontier,Is it down right now?,Thu 18 Jul 2019 13:32:05,03:49
18.Jul.2019,82.12,Frontier,Is it down right now?,Thu 18 Jul 2019 13:32:05,09:05
18.Jul.2019,79.72,Frontier,Is it down right now?,Thu 18 Jul 2019 13:32:05,16:55
10.Jul.2019,5.16,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:38:18,00:22
10.Jul.2019,6.33,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:38:18,08:44
10.Jul.2019,6.52,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:38:18,15:56
11.Jul.2019,6.93,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:38:18,00:03
11.Jul.2019,6.49,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:38:18,14:26
10.Jul.2019,5.8,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:38:18,02:45
10.Jul.2019,6.63,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:38:18,12:55
10.Jul.2019,6.36,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:38:18,19:10
11.Jul.2019,6.04,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:38:18,10:55
11.Jul.2019,6.9,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:38:18,18:02
17.Jul.2019,125.4,Cox,Is it down right now?,Thu 18 Jul 2019 13:31:32,19:46
18.Jul.2019,1511.13,Cox,Is it down right now?,Thu 18 Jul 2019 13:31:32,00:05
18.Jul.2019,125.4,Cox,Is it down right now?,Thu 18 Jul 2019 13:31:32,04:26
18.Jul.2019,1510.91,Cox,Is it down right now?,Thu 18 Jul 2019 13:31:32,08:32
18.Jul.2019,125.56,Cox,Is it down right now?,Thu 18 Jul 2019 13:31:32,13:12
17.Jul.2019,125.74,Cox,Is it down right now?,Thu 18 Jul 2019 13:31:32,21:47
18.Jul.2019,125.54,Cox,Is it down right now?,Thu 18 Jul 2019 13:31:32,02:13
18.Jul.2019,510.01,Cox,Is it down right now?,Thu 18 Jul 2019 13:31:32,06:31
18.Jul.2019,1510.82,Cox,Is it down right now?,Thu 18 Jul 2019 13:31:32,11:01
18.Jul.2019,1511.25,Cox,Is it down right now?,Thu 18 Jul 2019 13:31:32,15:15
10.Jul.2019,4.89,Xfinity,Is it down right now?,Thu 11 Jul 2019 14:38:18,19:30
11.Jul.2019,5.78,Xfinity,Is it down right now?,Thu 11 Jul 2019 14:38:18,00:51
11.Jul.2019,4.8,Xfinity,Is it down right now?,Thu 11 Jul 2019 14:38:18,05:27
11.Jul.2019,5.25,Xfinity,Is it down right now?,Thu 11 Jul 2019 14:38:18,10:15
11.Jul.2019,5.35,Xfinity,Is it down right now?,Thu 11 Jul 2019 14:38:18,15:09
10.Jul.2019,5.44,Xfinity,Is it down right now?,Thu 11 Jul 2019 14:38:18,21:43
11.Jul.2019,5.95,Xfinity,Is it down right now?,Thu 11 Jul 2019 14:38:18,03:04
11.Jul.2019,4.76,Xfinity,Is it down right now?,Thu 11 Jul 2019 14:38:18,08:00
11.Jul.2019,5.45,Xfinity,Is it down right now?,Thu 11 Jul 2019 14:38:18,12:25
11.Jul.2019,4.82,Xfinity,Is it down right now?,Thu 11 Jul 2019 14:38:18,17:19
10.Jul.2019,5.16,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:42:08,00:22
10.Jul.2019,6.33,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:42:08,08:44
10.Jul.2019,6.52,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:42:08,15:56
11.Jul.2019,6.93,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:42:08,00:03
11.Jul.2019,6.49,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:42:08,14:26
10.Jul.2019,5.8,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:42:08,02:45
10.Jul.2019,6.63,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:42:08,12:55
10.Jul.2019,6.36,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:42:08,19:10
11.Jul.2019,6.04,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:42:08,10:55
11.Jul.2019,6.9,DirecTV,Is it down right now?,Thu 11 Jul 2019 14:42:08,18:02
05.Jul.2019,217.24,MegaPath,Is it down right now?,Thu 11 Jul 2019 14:42:08,06:24
06.Jul.2019,215.2,MegaPath,Is it down right now?,Thu 11 Jul 2019 14:42:08,09:06
08.Jul.2019,215.7,MegaPath,Is it down right now?,Thu 11 Jul 2019 14:42:08,10:13
09.Jul.2019,219.45,MegaPath,Is it down right now?,Thu 11 Jul 2019 14:42:08,17:20
10.Jul.2019,235.34,MegaPath,Is it down right now?,Thu 11 Jul 2019 14:42:08,12:09
05.Jul.2019,216.2,MegaPath,Is it down right now?,Thu 11 Jul 2019 14:42:08,16:39
07.Jul.2019,216.43,MegaPath,Is it down right now?,Thu 11 Jul 2019 14:42:08,14:34
08.Jul.2019,217.0,MegaPath,Is it down right now?,Thu 11 Jul 2019 14:42:08,12:37
09.Jul.2019,216.21,MegaPath,Is it down right now?,Thu 11 Jul 2019 14:42:08,21:32
11.Jul.2019,230.77,MegaPath,Is it down right now?,Thu 11 Jul 2019 14:42:08,11:38
17.Jul.2019,4.88,Comcast,Is it down right now?,Thu 18 Jul 2019 13:27:08,17:36
17.Jul.2019,4.92,Comcast,Is it down right now?,Thu 18 Jul 2019 13:27:08,21:55
18.Jul.2019,5.1,Comcast,Is it down right now?,Thu 18 Jul 2019 13:27:08,03:30
18.Jul.2019,4.99,Comcast,Is it down right now?,Thu 18 Jul 2019 13:27:08,07:54
18.Jul.2019,5.32,Comcast,Is it down right now?,Thu 18 Jul 2019 13:27:08,13:13
17.Jul.2019,6.67,Comcast,Is it down right now?,Thu 18 Jul 2019 13:27:08,19:49
18.Jul.2019,5.0,Comcast,Is it down right now?,Thu 18 Jul 2019 13:27:08,01:03
18.Jul.2019,7.17,Comcast,Is it down right now?,Thu 18 Jul 2019 13:27:08,05:38
18.Jul.2019,5.5,Comcast,Is it down right now?,Thu 18 Jul 2019 13:27:08,10:45
18.Jul.2019,6.41,Comcast,Is it down right now?,Thu 18 Jul 2019 13:27:08,15:52
17.Jul.2019,5.04,att,Is it down right now?,Thu 18 Jul 2019 13:31:32,20:09
18.Jul.2019,5.39,att,Is it down right now?,Thu 18 Jul 2019 13:31:32,00:21
18.Jul.2019,4.92,att,Is it down right now?,Thu 18 Jul 2019 13:31:32,04:30
18.Jul.2019,5.01,att,Is it down right now?,Thu 18 Jul 2019 13:31:32,08:55
